,time_period,time,duration,amplitude
105,19:00:00,18:43:15,4.0,-10.000000000021103
106,19:00:00,18:43:43,28.0,10.000000000021103
107,19:00:00,18:43:51,8.0,-8.125000000017145
108,19:00:00,18:44:05,14.0,4.374999999995355
109,19:00:00,18:44:06,1.0,-6.249999999999312
110,19:00:00,18:44:45,39.0,8.125000000010209
111,19:00:00,18:45:40,55.0,-3.124999999999656
112,19:00:00,18:46:33,53.0,5.000000000010552
113,19:00:00,18:47:08,35.0,-5.000000000010552
114,19:00:00,18:53:22,374.0,20.000000000020002
115,19:00:00,18:53:23,1.0,-6.249999999999311
116,19:00:00,18:53:40,17.0,6.249999999999311
117,19:00:00,18:53:58,18.0,-11.250000000009862
118,19:00:00,18:55:46,108.0,5.000000000010552
119,19:00:00,18:57:09,83.0,-5.000000000010552
120,19:00:00,18:57:22,13.0,5.000000000010552
121,20:00:00,18:57:29,1.0,-5.900000000003125
122,20:00:00,19:00:39,190.0,17.150000000012987
123,20:00:00,19:02:27,108.0,-12.500000000005562
124,20:00:00,19:03:32,65.0,17.15000000001993
125,20:00:00,19:03:33,1.0,-10.900000000013677
126,20:00:00,19:05:00,87.0,10.900000000013677
127,20:00:00,19:05:08,8.0,-6.250000000006249
128,20:00:00,19:06:40,92.0,6.250000000006249
129,20:00:00,19:07:40,60.0,-3.125000000006594
130,20:00:00,19:08:00,20.0,14.024999999975861
131,20:00:00,19:08:09,9.0,-10.899999999969268
132,20:00:00,19:08:49,40.0,10.899999999969268
133,20:00:00,19:13:32,283.0,-14.024999999975865
134,20:00:00,19:14:52,80.0,14.024999999975861
135,20:00:00,19:15:06,14.0,-4.999999999988347
136,20:00:00,19:16:07,61.0,4.999999999988347
137,20:00:00,19:16:48,41.0,-4.999999999988347
138,20:00:00,19:17:03,15.0,4.999999999988347
139,20:00:00,19:17:15,12.0,-4.999999999988347
140,20:00:00,19:19:42,147.0,4.999999999988347
141,20:00:00,19:23:46,244.0,-23.399999999974828
142,20:00:00,19:24:13,27.0,10.899999999969268
143,20:00:00,19:24:53,40.0,-10.899999999969268
144,20:00:00,19:24:54,1.0,5.8999999999809205
145,20:00:00,19:24:55,1.0,-5.8999999999809205
146,20:00:00,19:24:57,2.0,5.8999999999809205
147,20:00:00,19:24:58,1.0,-5.8999999999809205
148,20:00:00,19:25:00,2.0,5.8999999999809205
149,20:00:00,19:25:01,1.0,-5.8999999999809205
150,20:00:00,19:25:05,4.0,5.8999999999809205
151,20:00:00,19:25:22,17.0,-5.8999999999809205
152,20:00:00,19:25:29,7.0,10.899999999969268
153,20:00:00,18:57:29,15.0,-5.000000000010552
154,20:00:00,19:00:39,190.0,16.24999999999821
155,20:00:00,19:02:27,108.0,-12.500000000005562
156,20:00:00,19:03:32,65.0,16.250000000027356
157,20:00:00,19:03:33,1.0,-10.000000000021103
158,20:00:00,19:05:00,87.0,10.000000000021103
159,20:00:00,19:05:08,8.0,-6.250000000006249
160,20:00:00,19:06:40,92.0,6.250000000006249
161,20:00:00,19:07:40,60.0,-3.125000000006594
162,20:00:00,19:08:00,20.0,13.124999999983288
163,20:00:00,19:08:09,9.0,-9.999999999976694
164,20:00:00,19:08:49,40.0,9.999999999976694
165,20:00:00,19:13:32,283.0,-13.124999999983292
166,20:00:00,19:14:52,80.0,13.124999999983288
167,20:00:00,19:15:06,14.0,-4.999999999988347
168,20:00:00,19:16:07,61.0,4.999999999988347
169,20:00:00,19:16:48,41.0,-4.999999999988347
170,20:00:00,19:17:03,15.0,4.999999999988347
171,20:00:00,19:17:15,12.0,-4.999999999988347
172,20:00:00,19:19:42,147.0,4.999999999988347
173,20:00:00,19:23:46,244.0,-22.499999999982254
174,20:00:00,19:24:13,27.0,9.999999999976694
175,20:00:00,19:25:22,69.0,-9.999999999976694
176,20:00:00,19:25:29,7.0,9.999999999976694
177,20:00:00,19:25:43,14.0,0.0
178,21:00:00,19:27:04,21.0,-6.249999999999312
179,21:00:00,19:27:15,11.0,6.249999999999312
180,21:00:00,19:28:02,47.0,-15.62499999999828
181,21:00:00,19:29:36,94.0,24.92500000002701
182,21:00:00,19:30:13,37.0,-14.025000000013332
183,21:00:00,19:31:21,68.0,9.374999999998968
184,21:00:00,19:32:09,48.0,-21.799999999982944
185,21:00:00,19:36:28,259.0,10.899999999969268
186,21:00:00,19:36:38,10.0,-10.899999999969268
187,21:00:00,19:37:59,81.0,6.249999999999311
188,21:00:00,19:41:17,198.0,-14.100000000027975
189,21:00:00,19:41:31,14.0,12.15000000002464
190,21:00:00,19:43:36,125.0,-5.900000000025329
191,21:00:00,19:44:02,26.0,5.900000000025329
192,21:00:00,19:44:38,36.0,-5.900000000025329
193,21:00:00,19:47:11,153.0,10.900000000013677
194,21:00:00,19:47:24,13.0,-6.249999999999311
195,21:00:00,19:48:01,37.0,6.249999999999311
196,21:00:00,19:49:24,83.0,-6.249999999999311
