time_period,time,duration,amplitude
19:00:00,19:07:19,9.0,-5.000000000010552
19:00:00,19:07:40,21.0,5.000000000010552
19:00:00,19:08:00,20.0,-11.250000000023741
19:00:00,19:08:09,9.0,6.25000000001319
19:00:00,19:08:49,40.0,-6.250000000013189
19:00:00,19:12:24,215.0,13.125000000016595
19:00:00,19:12:36,12.0,-4.999999999999449
19:00:00,19:12:37,1.0,4.999999999999449
19:00:00,19:12:38,1.0,-4.999999999999449
19:00:00,19:12:56,18.0,3.1250000000065947
19:00:00,19:13:05,9.0,-5.000000000010552
19:00:00,19:13:32,27.0,5.000000000010552
19:00:00,19:14:52,80.0,-11.250000000023741
19:00:00,19:15:06,14.0,3.125000000006594
19:00:00,19:15:46,40.0,-3.125000000006594
19:00:00,19:15:47,1.0,3.125000000006594
19:00:00,19:16:01,14.0,-3.125000000006594
19:00:00,19:16:02,1.0,3.125000000006594
19:00:00,19:16:07,5.0,-3.125000000006594
19:00:00,19:16:48,41.0,3.125000000006594
19:00:00,19:17:03,15.0,-3.125000000006594
19:00:00,19:17:15,12.0,3.125000000006594
19:00:00,19:19:42,147.0,-3.125000000006594
19:00:00,19:21:08,86.0,13.125000000016595
19:00:00,19:21:09,1.0,-3.1250000000065947
19:00:00,19:23:46,157.0,16.250000000012086
19:00:00,19:24:13,27.0,-6.2500000000131894
19:00:00,19:24:53,40.0,6.250000000013188
19:00:00,19:24:54,1.0,-3.125000000006594
19:00:00,19:24:55,1.0,3.125000000006594
19:00:00,19:24:57,2.0,-3.125000000006594
19:00:00,19:24:58,1.0,3.125000000006594
19:00:00,19:25:00,2.0,-3.125000000006594
19:00:00,19:25:01,1.0,3.125000000006594
19:00:00,19:25:05,4.0,-3.125000000006594
19:00:00,19:25:22,17.0,3.125000000006594
19:00:00,19:25:29,7.0,-6.2500000000131894
19:00:00,19:25:42,13.0,3.1250000000065956
19:00:00,19:26:43,61.0,-3.1250000000065947
19:00:00,19:27:04,21.0,9.999999999998899
19:00:00,19:27:15,11.0,-9.999999999998899
