,time_period,time,duration,amplitude
214,22:00:00,20:22:41,24.0,-3.1250000000065947
215,23:00:00,20:23:41,11.0,4.925000000005619
216,23:00:00,20:23:46,5.0,-3.4000000000103388
217,23:00:00,20:24:21,35.0,3.4000000000103388
218,23:00:00,20:24:40,19.0,-3.400000000010339
219,23:00:00,20:24:41,1.0,3.400000000010339
220,23:00:00,20:24:54,13.0,-3.400000000010339
221,23:00:00,20:24:55,1.0,3.400000000010339
222,23:00:00,20:24:59,4.0,-3.4000000000103388
223,23:00:00,20:25:01,2.0,3.4000000000103388
224,23:00:00,20:25:13,12.0,-1.5249999999994435
225,23:00:00,20:25:50,37.0,1.5249999999994435
226,23:00:00,20:26:53,63.0,-10.200000000000486
227,23:00:00,20:27:12,19.0,3.3999999999950736
228,23:00:00,20:27:29,17.0,-3.3999999999950736
229,23:00:00,20:27:32,3.0,3.3999999999950736
230,23:00:00,20:27:39,7.0,-3.3999999999950736
231,23:00:00,20:27:40,1.0,3.3999999999950736
232,23:00:00,20:28:27,47.0,-6.799999999990149
233,23:00:00,20:28:45,18.0,3.3999999999950745
234,23:00:00,20:29:34,49.0,-3.3999999999950745
235,23:00:00,20:29:47,13.0,1.8749999999886917
236,23:00:00,20:30:13,26.0,-1.8749999999886917
237,23:00:00,20:30:41,28.0,1.8749999999886917
238,23:00:00,20:30:49,8.0,-1.8749999999886917
239,23:00:00,20:31:03,14.0,3.3999999999950745
240,23:00:00,20:31:10,7.0,-1.5250000000063828
241,23:00:00,20:31:35,25.0,1.5250000000063828
242,23:00:00,20:31:36,1.0,-3.3999999999950727
243,23:00:00,20:31:49,13.0,3.3999999999950745
244,23:00:00,20:32:52,63.0,-3.3999999999950745
245,23:00:00,20:32:53,1.0,3.3999999999950736
246,23:00:00,20:32:54,1.0,-3.3999999999950736
247,23:00:00,20:33:05,11.0,3.3999999999950745
248,23:00:00,20:33:16,11.0,-3.3999999999950745
249,23:00:00,20:33:21,5.0,3.3999999999950736
250,23:00:00,20:33:38,17.0,-1.525000000006382
251,23:00:00,20:34:33,55.0,3.4000000000061763
252,23:00:00,20:35:31,58.0,-1.8749999999997935
253,23:00:00,20:35:32,1.0,3.3999999999950736
254,23:00:00,20:36:31,59.0,-10.199999999996326
255,23:00:00,20:37:17,46.0,3.4000000000061767
256,23:00:00,20:37:41,24.0,-3.4000000000061767
257,23:00:00,20:37:42,1.0,3.4000000000061767
258,23:00:00,20:38:10,28.0,-3.4000000000061767
259,23:00:00,20:38:11,1.0,3.4000000000061767
260,23:00:00,20:38:26,15.0,-3.4000000000061767
261,23:00:00,20:40:15,109.0,3.4000000000061767
262,23:00:00,20:40:23,8.0,-1.5250000000063828
263,23:00:00,20:40:59,36.0,1.5250000000063828
264,23:00:00,20:42:44,105.0,-10.200000000007428
265,23:00:00,20:42:46,2.0,3.3999999999950745
266,23:00:00,20:42:59,13.0,-3.3999999999950745
267,23:00:00,20:43:07,8.0,3.3999999999950745
268,23:00:00,20:43:09,2.0,-3.3999999999950745
269,23:00:00,20:43:17,8.0,3.3999999999950745
270,23:00:00,20:44:29,72.0,-6.799999999990149
271,23:00:00,20:44:38,9.0,3.3999999999950745
272,23:00:00,20:45:16,38.0,-3.3999999999950745
273,23:00:00,20:45:17,1.0,3.3999999999950745
274,23:00:00,20:45:24,7.0,-1.5250000000063828
275,23:00:00,20:46:23,59.0,4.925000000001457
276,23:00:00,20:46:43,20.0,-3.3999999999950745
277,23:00:00,20:47:10,27.0,3.3999999999950745
278,23:00:00,20:47:14,4.0,-3.3999999999950745
279,23:00:00,20:47:16,2.0,3.3999999999950745
280,23:00:00,20:47:17,1.0,-3.3999999999950745
281,23:00:00,20:48:28,71.0,3.3999999999950745
282,23:00:00,20:48:52,24.0,-3.3999999999950745
283,23:00:00,20:49:03,11.0,3.3999999999950745
284,23:00:00,20:50:00,57.0,-3.3999999999950745
285,23:00:00,20:51:22,82.0,3.3999999999950745
286,23:00:00,20:51:48,26.0,-3.3999999999950745
287,23:00:00,20:51:49,1.0,3.3999999999950745
288,23:00:00,20:51:53,4.0,-3.3999999999950745
289,23:00:00,20:52:02,9.0,3.3999999999950745
290,23:00:00,20:23:41,11.0,-3.225000000001144
291,23:00:00,20:23:47,6.0,3.125000000006595
292,23:00:00,20:24:21,34.0,-3.1250000000065947
293,23:00:00,20:24:27,6.0,3.1250000000065947
294,23:00:00,20:24:41,14.0,-3.125000000006595
295,23:00:00,20:24:45,4.0,3.1250000000065947
296,23:00:00,20:24:55,10.0,-3.125000000006595
297,23:00:00,20:25:00,5.0,3.125000000006595
298,23:00:00,20:25:01,1.0,-3.1250000000065947
299,23:00:00,20:25:13,12.0,3.1250000000065947
300,23:00:00,20:25:50,37.0,-3.1250000000065947
301,23:00:00,20:26:56,66.0,3.325000000006795
302,23:00:00,20:27:12,16.0,-3.124999999999656
303,23:00:00,20:27:47,35.0,3.124999999999656
304,23:00:00,20:29:34,107.0,-2.925000000010558
305,23:00:00,20:29:47,13.0,3.025000000005107
306,23:00:00,20:30:13,26.0,-3.025000000005107
307,23:00:00,20:30:41,28.0,3.025000000005107
308,23:00:00,20:30:49,8.0,-3.025000000005107
309,23:00:00,20:31:10,21.0,3.025000000005107
310,23:00:00,20:31:49,39.0,-3.124999999999656
311,23:00:00,20:32:57,68.0,3.124999999999656
312,23:00:00,20:33:21,24.0,-3.124999999999656
313,23:00:00,20:33:38,17.0,3.124999999999656
314,23:00:00,20:34:19,41.0,-3.124999999999656
315,23:00:00,20:34:33,14.0,3.025000000005107
316,23:00:00,20:35:32,59.0,-3.124999999999656
317,23:00:00,20:36:31,59.0,0.2999999999947489
318,23:00:00,20:37:42,71.0,-0.10000000000565112
319,23:00:00,20:38:25,43.0,3.124999999999656
320,23:00:00,20:40:15,110.0,-3.124999999999656
321,23:00:00,20:40:23,8.0,3.124999999999656
322,23:00:00,20:40:59,36.0,-3.124999999999656
323,23:00:00,20:42:49,110.0,3.325000000010958
324,23:00:00,20:43:17,28.0,-3.124999999999656
325,23:00:00,20:43:40,23.0,3.124999999999656
326,23:00:00,20:44:38,58.0,-3.025000000005107
327,23:00:00,20:45:24,46.0,3.124999999999656
328,23:00:00,20:46:23,59.0,-3.2249999999942047
329,23:00:00,20:46:37,14.0,3.124999999999656
330,23:00:00,20:47:16,39.0,-3.124999999999656
331,23:00:00,20:47:30,14.0,3.124999999999656
332,23:00:00,20:48:28,58.0,-3.124999999999656
333,23:00:00,20:50:03,95.0,3.124999999999656
334,23:00:00,20:51:22,79.0,-3.124999999999656
335,23:00:00,20:52:01,39.0,3.124999999999656
